shift_date,section,product,planned_units,cycle_time_seconds,shift_type,shift_start,shift_end
2024-12-06,Montage C,C,354,110,Nacht,22:00,06:00
2024-12-06,Vorfertigung,Alle,4360,10,Nacht,22:00,06:00
2024-12-06,Montage B,B,738,100,Früh,06:00,14:00
2024-12-07,Montage C,C,3811,110,Nacht,22:00,06:00
2024-12-07,Montage A,A,543,120,Spät,14:00,22:00
2024-12-07,Montage B,B,6,100,Nacht,22:00,06:00
2024-12-07,Vorfertigung,Alle,4100,10,Nacht,22:00,06:00
2024-12-08,Vorfertigung,Alle,4550,10,Früh,06:00,14:00
2024-12-08,Montage C,C,325,110,Nacht,22:00,06:00
2024-12-08,Montage A,A,2437,120,Nacht,22:00,06:00
2024-12-08,Montage B,B,1338,100,Nacht,22:00,06:00
2024-12-09,Montage A,A,1380,120,Nacht,22:00,06:00
2024-12-09,Montage C,C,2865,110,Spät,14:00,22:00
2024-12-09,Vorfertigung,Alle,4260,10,Früh,06:00,14:00
2024-12-09,Montage B,B,305,100,Früh,06:00,14:00
2024-12-10,Vorfertigung,Alle,4050,10,Spät,14:00,22:00
2024-12-10,Montage A,A,3222,120,Nacht,22:00,06:00
2024-12-10,Montage C,C,636,110,Spät,14:00,22:00
2024-12-10,Montage B,B,402,100,Nacht,22:00,06:00
2024-12-11,Montage A,A,412,120,Spät,14:00,22:00
2024-12-11,Montage C,C,2708,110,Früh,06:00,14:00
2024-12-11,Vorfertigung,Alle,4280,10,Früh,06:00,14:00
2024-12-11,Montage B,B,930,100,Früh,06:00,14:00
2024-12-12,Montage C,C,199,110,Nacht,22:00,06:00
2024-12-12,Vorfertigung,Alle,4670,10,Nacht,22:00,06:00
2024-12-12,Montage A,A,3137,120,Spät,14:00,22:00
2024-12-12,Montage B,B,944,100,Spät,14:00,22:00
2024-12-13,Montage B,B,1233,100,Früh,06:00,14:00
2024-12-13,Vorfertigung,Alle,4540,10,Nacht,22:00,06:00
2024-12-13,Montage C,C,1145,110,Spät,14:00,22:00
2024-12-13,Montage A,A,2292,120,Nacht,22:00,06:00
2024-12-14,Vorfertigung,Alle,4310,10,Nacht,22:00,06:00
2024-12-14,Montage A,A,2927,120,Früh,06:00,14:00
2024-12-14,Montage B,B,872,100,Früh,06:00,14:00
2024-12-14,Montage C,C,741,110,Nacht,22:00,06:00
2024-12-15,Montage A,A,1235,120,Nacht,22:00,06:00
2024-12-15,Montage C,C,1788,110,Nacht,22:00,06:00
2024-12-15,Vorfertigung,Alle,4310,10,Nacht,22:00,06:00
2024-12-15,Montage B,B,1287,100,Früh,06:00,14:00
2024-12-16,Montage A,A,1983,120,Spät,14:00,22:00
2024-12-16,Montage C,C,313,110,Früh,06:00,14:00
2024-12-16,Montage B,B,2014,100,Spät,14:00,22:00
2024-12-16,Vorfertigung,Alle,4320,10,Nacht,22:00,06:00
2024-12-17,Montage C,C,2702,110,Spät,14:00,22:00
2024-12-17,Montage A,A,916,120,Früh,06:00,14:00
2024-12-17,Montage B,B,702,100,Früh,06:00,14:00
2024-12-17,Vorfertigung,Alle,4800,10,Nacht,22:00,06:00
2024-12-18,Vorfertigung,Alle,4470,10,Früh,06:00,14:00
2024-12-18,Montage C,C,313,110,Nacht,22:00,06:00
2024-12-18,Montage B,B,1940,100,Früh,06:00,14:00
2024-12-18,Montage A,A,2547,120,Früh,06:00,14:00
2024-12-19,Montage B,B,380,100,Nacht,22:00,06:00
2024-12-19,Montage A,A,2836,120,Spät,14:00,22:00
2024-12-19,Vorfertigung,Alle,4480,10,Früh,06:00,14:00
2024-12-19,Montage C,C,1254,110,Spät,14:00,22:00
2024-12-20,Montage B,B,3376,100,Früh,06:00,14:00
2024-12-20,Montage C,C,662,110,Früh,06:00,14:00
2024-12-20,Vorfertigung,Alle,4600,10,Früh,06:00,14:00
2024-12-20,Montage A,A,442,120,Früh,06:00,14:00
2024-12-21,Montage A,A,766,120,Spät,14:00,22:00
2024-12-21,Montage B,B,3482,100,Spät,14:00,22:00
2024-12-21,Vorfertigung,Alle,4450,10,Früh,06:00,14:00
2024-12-21,Montage C,C,352,110,Früh,06:00,14:00
2024-12-22,Montage B,B,1903,100,Spät,14:00,22:00
2024-12-22,Montage C,C,64,110,Nacht,22:00,06:00
2024-12-22,Vorfertigung,Alle,4350,10,Nacht,22:00,06:00
2024-12-22,Montage A,A,2483,120,Spät,14:00,22:00
2024-12-23,Vorfertigung,Alle,4370,10,Früh,06:00,14:00
2024-12-23,Montage B,B,136,100,Früh,06:00,14:00
2024-12-23,Montage A,A,2992,120,Nacht,22:00,06:00
2024-12-23,Montage C,C,1222,110,Nacht,22:00,06:00
2024-12-24,Montage A,A,1207,120,Spät,14:00,22:00
2024-12-24,Vorfertigung,Alle,4400,10,Nacht,22:00,06:00
2024-12-24,Montage C,C,1711,110,Spät,14:00,22:00
2024-12-24,Montage B,B,1452,100,Nacht,22:00,06:00
2024-12-25,Montage C,C,3563,110,Nacht,22:00,06:00
2024-12-25,Montage A,A,809,120,Nacht,22:00,06:00
2024-12-25,Vorfertigung,Alle,4410,10,Früh,06:00,14:00
2024-12-25,Montage B,B,28,100,Früh,06:00,14:00
2024-12-26,Montage C,C,1767,110,Früh,06:00,14:00
2024-12-26,Montage A,A,787,120,Nacht,22:00,06:00
2024-12-26,Vorfertigung,Alle,4570,10,Spät,14:00,22:00
2024-12-26,Montage B,B,1856,100,Spät,14:00,22:00
2024-12-27,Montage B,B,1038,100,Spät,14:00,22:00
2024-12-27,Montage A,A,2897,120,Spät,14:00,22:00
2024-12-27,Montage C,C,635,110,Früh,06:00,14:00
2024-12-27,Vorfertigung,Alle,4430,10,Früh,06:00,14:00
2024-12-28,Vorfertigung,Alle,4570,10,Nacht,22:00,06:00
2024-12-28,Montage A,A,2930,120,Nacht,22:00,06:00
2024-12-28,Montage B,B,1121,100,Spät,14:00,22:00
2024-12-28,Montage C,C,379,110,Früh,06:00,14:00
2024-12-29,Vorfertigung,Alle,4410,10,Spät,14:00,22:00
2024-12-29,Montage B,B,2082,100,Nacht,22:00,06:00
2024-12-29,Montage C,C,610,110,Nacht,22:00,06:00
2024-12-29,Montage A,A,1878,120,Spät,14:00,22:00
2024-12-30,Montage A,A,158,120,Nacht,22:00,06:00
2024-12-30,Vorfertigung,Alle,4450,10,Spät,14:00,22:00
2024-12-30,Montage B,B,985,100,Früh,06:00,14:00
2024-12-30,Montage C,C,3267,110,Spät,14:00,22:00
2024-12-31,Vorfertigung,Alle,4040,10,Früh,06:00,14:00
2024-12-31,Montage A,A,3945,120,Früh,06:00,14:00
2024-12-31,Montage C,C,118,110,Nacht,22:00,06:00
2024-12-31,Montage B,B,387,100,Nacht,22:00,06:00
2025-01-01,Montage B,B,591,100,Nacht,22:00,06:00
2025-01-01,Vorfertigung,Alle,4620,10,Spät,14:00,22:00
2025-01-01,Montage A,A,2514,120,Spät,14:00,22:00
2025-01-01,Montage C,C,935,110,Nacht,22:00,06:00
2025-01-02,Montage C,C,1059,110,Spät,14:00,22:00
2025-01-02,Montage B,B,70,100,Nacht,22:00,06:00
2025-01-02,Vorfertigung,Alle,4510,10,Spät,14:00,22:00
2025-01-02,Montage A,A,3491,120,Früh,06:00,14:00
2025-01-03,Montage C,C,3375,110,Früh,06:00,14:00
2025-01-03,Vorfertigung,Alle,4650,10,Nacht,22:00,06:00
2025-01-03,Montage B,B,975,100,Spät,14:00,22:00
2025-01-03,Montage A,A,160,120,Spät,14:00,22:00
2025-01-04,Montage C,C,525,110,Früh,06:00,14:00
2025-01-04,Montage B,B,3761,100,Früh,06:00,14:00
2025-01-04,Montage A,A,364,120,Nacht,22:00,06:00
2025-01-04,Vorfertigung,Alle,3870,10,Früh,06:00,14:00
2025-01-05,Montage C,C,1565,110,Nacht,22:00,06:00
2025-01-05,Montage B,B,901,100,Früh,06:00,14:00
2025-01-05,Vorfertigung,Alle,4870,10,Früh,06:00,14:00
2025-01-05,Montage A,A,1404,120,Spät,14:00,22:00
2025-01-06,Vorfertigung,Alle,4430,10,Früh,06:00,14:00
2025-01-06,Montage B,B,347,100,Früh,06:00,14:00
2025-01-06,Montage A,A,2273,120,Nacht,22:00,06:00
2025-01-06,Montage C,C,2250,110,Früh,06:00,14:00
2025-01-07,Montage A,A,929,120,Nacht,22:00,06:00
2025-01-07,Montage C,C,1592,110,Früh,06:00,14:00
2025-01-07,Montage B,B,1909,100,Früh,06:00,14:00
2025-01-07,Vorfertigung,Alle,4680,10,Nacht,22:00,06:00
2025-01-08,Montage A,A,3882,120,Spät,14:00,22:00
2025-01-08,Vorfertigung,Alle,4260,10,Nacht,22:00,06:00
2025-01-08,Montage B,B,26,100,Nacht,22:00,06:00
2025-01-08,Montage C,C,772,110,Nacht,22:00,06:00
2025-01-09,Montage C,C,13,110,Spät,14:00,22:00
2025-01-09,Montage A,A,2637,120,Früh,06:00,14:00
2025-01-09,Montage B,B,1610,100,Nacht,22:00,06:00
2025-01-09,Vorfertigung,Alle,4590,10,Nacht,22:00,06:00
2025-01-10,Vorfertigung,Alle,4260,10,Spät,14:00,22:00
2025-01-10,Montage B,B,1740,100,Nacht,22:00,06:00
2025-01-10,Montage C,C,933,110,Früh,06:00,14:00
2025-01-10,Montage A,A,1917,120,Spät,14:00,22:00
2025-01-11,Vorfertigung,Alle,4350,10,Früh,06:00,14:00
2025-01-11,Montage C,C,1556,110,Früh,06:00,14:00
2025-01-11,Montage A,A,122,120,Spät,14:00,22:00
2025-01-11,Montage B,B,2582,100,Nacht,22:00,06:00
2025-01-12,Montage A,A,1459,120,Früh,06:00,14:00
2025-01-12,Montage C,C,1556,110,Früh,06:00,14:00
2025-01-12,Montage B,B,1335,100,Früh,06:00,14:00
2025-01-12,Vorfertigung,Alle,4860,10,Früh,06:00,14:00
2025-01-13,Montage B,B,369,100,Spät,14:00,22:00
2025-01-13,Montage A,A,1779,120,Spät,14:00,22:00
2025-01-13,Vorfertigung,Alle,4450,10,Früh,06:00,14:00
2025-01-13,Montage C,C,2712,110,Nacht,22:00,06:00
2025-01-14,Vorfertigung,Alle,4530,10,Früh,06:00,14:00
2025-01-14,Montage A,A,1717,120,Nacht,22:00,06:00
2025-01-14,Montage C,C,330,110,Früh,06:00,14:00
2025-01-14,Montage B,B,2403,100,Nacht,22:00,06:00
2025-01-15,Vorfertigung,Alle,4670,10,Früh,06:00,14:00
2025-01-15,Montage B,B,2626,100,Nacht,22:00,06:00
2025-01-15,Montage A,A,258,120,Früh,06:00,14:00
2025-01-15,Montage C,C,1646,110,Früh,06:00,14:00
2025-01-16,Montage C,C,900,110,Nacht,22:00,06:00
2025-01-16,Montage A,A,2363,120,Spät,14:00,22:00
2025-01-16,Vorfertigung,Alle,4590,10,Nacht,22:00,06:00
2025-01-16,Montage B,B,1407,100,Spät,14:00,22:00
2025-01-17,Montage C,C,962,110,Früh,06:00,14:00
2025-01-17,Montage A,A,1181,120,Nacht,22:00,06:00
2025-01-17,Vorfertigung,Alle,4530,10,Nacht,22:00,06:00
2025-01-17,Montage B,B,2447,100,Nacht,22:00,06:00
2025-01-18,Montage B,B,425,100,Spät,14:00,22:00
2025-01-18,Montage A,A,2500,120,Spät,14:00,22:00
2025-01-18,Montage C,C,1605,110,Früh,06:00,14:00
2025-01-18,Vorfertigung,Alle,4580,10,Spät,14:00,22:00
2025-01-19,Montage C,C,574,110,Spät,14:00,22:00
2025-01-19,Montage A,A,3203,120,Früh,06:00,14:00
2025-01-19,Montage B,B,803,100,Nacht,22:00,06:00
2025-01-19,Vorfertigung,Alle,4990,10,Nacht,22:00,06:00
2025-01-20,Montage C,C,1349,110,Früh,06:00,14:00
2025-01-20,Montage A,A,2100,120,Nacht,22:00,06:00
2025-01-20,Montage B,B,1541,100,Spät,14:00,22:00
2025-01-20,Vorfertigung,Alle,4500,10,Früh,06:00,14:00
2025-01-21,Montage A,A,683,120,Früh,06:00,14:00
2025-01-21,Montage C,C,873,110,Früh,06:00,14:00
2025-01-21,Vorfertigung,Alle,4550,10,Nacht,22:00,06:00
2025-01-21,Montage B,B,2944,100,Früh,06:00,14:00
2025-01-22,Montage B,B,246,100,Früh,06:00,14:00
2025-01-22,Montage A,A,640,120,Früh,06:00,14:00
2025-01-22,Vorfertigung,Alle,4730,10,Nacht,22:00,06:00
2025-01-22,Montage C,C,3664,110,Spät,14:00,22:00
2025-01-23,Montage C,C,1551,110,Früh,06:00,14:00
2025-01-23,Montage B,B,2484,100,Spät,14:00,22:00
2025-01-23,Vorfertigung,Alle,4740,10,Nacht,22:00,06:00
2025-01-23,Montage A,A,695,120,Nacht,22:00,06:00
2025-01-24,Montage C,C,1810,110,Nacht,22:00,06:00
2025-01-24,Vorfertigung,Alle,4760,10,Nacht,22:00,06:00
2025-01-24,Montage A,A,2443,120,Spät,14:00,22:00
2025-01-24,Montage B,B,487,100,Früh,06:00,14:00
2025-01-25,Montage C,C,1170,110,Nacht,22:00,06:00
2025-01-25,Montage B,B,3236,100,Nacht,22:00,06:00
2025-01-25,Montage A,A,354,120,Spät,14:00,22:00
2025-01-25,Vorfertigung,Alle,4660,10,Spät,14:00,22:00
2025-01-26,Montage B,B,1594,100,Nacht,22:00,06:00
2025-01-26,Vorfertigung,Alle,4300,10,Früh,06:00,14:00
2025-01-26,Montage A,A,1991,120,Früh,06:00,14:00
2025-01-26,Montage C,C,1075,110,Nacht,22:00,06:00
2025-01-27,Vorfertigung,Alle,4860,10,Spät,14:00,22:00
2025-01-27,Montage A,A,2182,120,Nacht,22:00,06:00
2025-01-27,Montage B,B,454,100,Nacht,22:00,06:00
2025-01-27,Montage C,C,1664,110,Spät,14:00,22:00
2025-01-28,Montage B,B,1712,100,Nacht,22:00,06:00
2025-01-28,Montage C,C,2663,110,Nacht,22:00,06:00
2025-01-28,Vorfertigung,Alle,4310,10,Nacht,22:00,06:00
2025-01-28,Montage A,A,485,120,Spät,14:00,22:00
2025-01-29,Montage A,A,2064,120,Früh,06:00,14:00
2025-01-29,Montage B,B,1961,100,Früh,06:00,14:00
2025-01-29,Montage C,C,285,110,Spät,14:00,22:00
2025-01-29,Vorfertigung,Alle,4600,10,Früh,06:00,14:00
2025-01-30,Montage B,B,3151,100,Nacht,22:00,06:00
2025-01-30,Montage A,A,243,120,Früh,06:00,14:00
2025-01-30,Vorfertigung,Alle,4390,10,Nacht,22:00,06:00
2025-01-30,Montage C,C,1206,110,Früh,06:00,14:00
2025-01-31,Vorfertigung,Alle,4540,10,Spät,14:00,22:00
2025-01-31,Montage A,A,2766,120,Früh,06:00,14:00
2025-01-31,Montage B,B,155,100,Früh,06:00,14:00
2025-01-31,Montage C,C,1469,110,Früh,06:00,14:00
2025-02-01,Montage A,A,64,120,Spät,14:00,22:00
2025-02-01,Vorfertigung,Alle,4620,10,Früh,06:00,14:00
2025-02-01,Montage B,B,3954,100,Spät,14:00,22:00
2025-02-01,Montage C,C,522,110,Nacht,22:00,06:00
2025-02-02,Montage B,B,94,100,Früh,06:00,14:00
2025-02-02,Montage A,A,1927,120,Spät,14:00,22:00
2025-02-02,Vorfertigung,Alle,4620,10,Spät,14:00,22:00
2025-02-02,Montage C,C,2599,110,Früh,06:00,14:00
2025-02-03,Montage B,B,2168,100,Nacht,22:00,06:00
2025-02-03,Montage A,A,371,120,Spät,14:00,22:00
2025-02-03,Vorfertigung,Alle,4640,10,Früh,06:00,14:00
2025-02-03,Montage C,C,2081,110,Nacht,22:00,06:00
2025-02-04,Montage A,A,221,120,Spät,14:00,22:00
2025-02-04,Montage C,C,3121,110,Spät,14:00,22:00
2025-02-04,Vorfertigung,Alle,4890,10,Nacht,22:00,06:00
2025-02-04,Montage B,B,1298,100,Nacht,22:00,06:00
2025-02-05,Montage B,B,2339,100,Früh,06:00,14:00
2025-02-05,Montage A,A,2192,120,Früh,06:00,14:00
2025-02-05,Vorfertigung,Alle,4660,10,Spät,14:00,22:00
2025-02-05,Montage C,C,359,110,Nacht,22:00,06:00
2025-02-06,Montage B,B,315,100,Nacht,22:00,06:00
2025-02-06,Vorfertigung,Alle,4520,10,Nacht,22:00,06:00
2025-02-06,Montage A,A,3893,120,Spät,14:00,22:00
2025-02-06,Montage C,C,452,110,Nacht,22:00,06:00
2025-02-07,Montage A,A,3586,120,Nacht,22:00,06:00
2025-02-07,Montage B,B,208,100,Spät,14:00,22:00
2025-02-07,Montage C,C,726,110,Früh,06:00,14:00
2025-02-07,Vorfertigung,Alle,4770,10,Früh,06:00,14:00
2025-02-08,Montage A,A,813,120,Spät,14:00,22:00
2025-02-08,Montage C,C,2991,110,Nacht,22:00,06:00
2025-02-08,Montage B,B,966,100,Spät,14:00,22:00
2025-02-08,Vorfertigung,Alle,4820,10,Früh,06:00,14:00
2025-02-09,Montage C,C,3013,110,Früh,06:00,14:00
2025-02-09,Montage B,B,234,100,Spät,14:00,22:00
2025-02-09,Montage A,A,1573,120,Spät,14:00,22:00
2025-02-09,Vorfertigung,Alle,4340,10,Früh,06:00,14:00
2025-02-10,Montage A,A,993,120,Spät,14:00,22:00
2025-02-10,Montage C,C,3185,110,Früh,06:00,14:00
2025-02-10,Vorfertigung,Alle,4700,10,Spät,14:00,22:00
2025-02-10,Montage B,B,162,100,Spät,14:00,22:00
2025-02-11,Montage B,B,1432,100,Spät,14:00,22:00
2025-02-11,Montage C,C,643,110,Früh,06:00,14:00
2025-02-11,Vorfertigung,Alle,4730,10,Spät,14:00,22:00
2025-02-11,Montage A,A,2625,120,Früh,06:00,14:00
2025-02-12,Montage B,B,931,100,Früh,06:00,14:00
2025-02-12,Montage C,C,51,110,Spät,14:00,22:00
2025-02-12,Vorfertigung,Alle,4530,10,Spät,14:00,22:00
2025-02-12,Montage A,A,3748,120,Früh,06:00,14:00
2025-02-13,Montage C,C,1686,110,Früh,06:00,14:00
2025-02-13,Montage B,B,1147,100,Nacht,22:00,06:00
2025-02-13,Vorfertigung,Alle,4870,10,Früh,06:00,14:00
2025-02-13,Montage A,A,1697,120,Nacht,22:00,06:00
2025-02-14,Montage B,B,3133,100,Nacht,22:00,06:00
2025-02-14,Montage A,A,69,120,Nacht,22:00,06:00
2025-02-14,Vorfertigung,Alle,4570,10,Spät,14:00,22:00
2025-02-14,Montage C,C,1668,110,Spät,14:00,22:00
2025-02-15,Vorfertigung,Alle,4630,10,Früh,06:00,14:00
2025-02-15,Montage B,B,1176,100,Nacht,22:00,06:00
2025-02-15,Montage C,C,2399,110,Spät,14:00,22:00
2025-02-15,Montage A,A,995,120,Spät,14:00,22:00
2025-02-16,Montage A,A,637,120,Spät,14:00,22:00
2025-02-16,Montage B,B,626,100,Spät,14:00,22:00
2025-02-16,Montage C,C,3367,110,Spät,14:00,22:00
2025-02-16,Vorfertigung,Alle,4570,10,Nacht,22:00,06:00
2025-02-17,Montage A,A,2002,120,Nacht,22:00,06:00
2025-02-17,Montage C,C,1741,110,Nacht,22:00,06:00
2025-02-17,Montage B,B,827,100,Nacht,22:00,06:00
2025-02-17,Vorfertigung,Alle,4610,10,Früh,06:00,14:00
2025-02-18,Vorfertigung,Alle,4390,10,Nacht,22:00,06:00
2025-02-18,Montage A,A,1368,120,Spät,14:00,22:00
2025-02-18,Montage C,C,2521,110,Nacht,22:00,06:00
2025-02-18,Montage B,B,721,100,Früh,06:00,14:00
2025-02-19,Montage C,C,322,110,Spät,14:00,22:00
2025-02-19,Vorfertigung,Alle,4330,10,Nacht,22:00,06:00
2025-02-19,Montage A,A,2029,120,Nacht,22:00,06:00
2025-02-19,Montage B,B,2039,100,Nacht,22:00,06:00
2025-02-20,Montage B,B,160,100,Spät,14:00,22:00
2025-02-20,Montage C,C,3664,110,Spät,14:00,22:00
2025-02-20,Vorfertigung,Alle,4940,10,Früh,06:00,14:00
2025-02-20,Montage A,A,506,120,Spät,14:00,22:00
2025-02-21,Montage B,B,779,100,Spät,14:00,22:00
2025-02-21,Montage A,A,2949,120,Nacht,22:00,06:00
2025-02-21,Vorfertigung,Alle,4460,10,Spät,14:00,22:00
2025-02-21,Montage C,C,1212,110,Nacht,22:00,06:00
2025-02-22,Vorfertigung,Alle,4430,10,Nacht,22:00,06:00
2025-02-22,Montage C,C,111,110,Spät,14:00,22:00
2025-02-22,Montage A,A,2534,120,Früh,06:00,14:00
2025-02-22,Montage B,B,1815,100,Früh,06:00,14:00
2025-02-23,Montage A,A,939,120,Spät,14:00,22:00
2025-02-23,Montage B,B,1739,100,Früh,06:00,14:00
2025-02-23,Montage C,C,1752,110,Nacht,22:00,06:00
2025-02-23,Vorfertigung,Alle,4200,10,Nacht,22:00,06:00
2025-02-24,Montage C,C,220,110,Spät,14:00,22:00
2025-02-24,Vorfertigung,Alle,4510,10,Früh,06:00,14:00
2025-02-24,Montage B,B,3418,100,Früh,06:00,14:00
2025-02-24,Montage A,A,562,120,Nacht,22:00,06:00
2025-02-25,Montage C,C,1759,110,Spät,14:00,22:00
2025-02-25,Montage A,A,1022,120,Früh,06:00,14:00
2025-02-25,Montage B,B,1729,100,Spät,14:00,22:00
2025-02-25,Vorfertigung,Alle,4370,10,Früh,06:00,14:00
2025-02-26,Vorfertigung,Alle,4970,10,Nacht,22:00,06:00
2025-02-26,Montage A,A,2972,120,Nacht,22:00,06:00
2025-02-26,Montage C,C,483,110,Spät,14:00,22:00
2025-02-26,Montage B,B,915,100,Nacht,22:00,06:00
2025-02-27,Montage B,B,2141,100,Früh,06:00,14:00
2025-02-27,Vorfertigung,Alle,4850,10,Nacht,22:00,06:00
2025-02-27,Montage C,C,463,110,Spät,14:00,22:00
2025-02-27,Montage A,A,2366,120,Spät,14:00,22:00
2025-02-28,Montage A,A,2021,120,Spät,14:00,22:00
2025-02-28,Montage B,B,1005,100,Früh,06:00,14:00
2025-02-28,Vorfertigung,Alle,4510,10,Früh,06:00,14:00
2025-02-28,Montage C,C,1824,110,Früh,06:00,14:00
2025-03-01,Montage A,A,4052,120,Früh,06:00,14:00
2025-03-01,Montage B,B,415,100,Früh,06:00,14:00
2025-03-01,Vorfertigung,Alle,5100,10,Nacht,22:00,06:00
2025-03-01,Montage C,C,43,110,Früh,06:00,14:00
2025-03-02,Montage C,C,1679,110,Früh,06:00,14:00
2025-03-02,Montage B,B,1313,100,Nacht,22:00,06:00
2025-03-02,Vorfertigung,Alle,4850,10,Früh,06:00,14:00
2025-03-02,Montage A,A,2108,120,Spät,14:00,22:00
2025-03-03,Montage A,A,1320,120,Früh,06:00,14:00
2025-03-03,Montage B,B,1178,100,Früh,06:00,14:00
2025-03-03,Vorfertigung,Alle,4600,10,Spät,14:00,22:00
2025-03-03,Montage C,C,2352,110,Spät,14:00,22:00
2025-03-04,Vorfertigung,Alle,4160,10,Spät,14:00,22:00
2025-03-04,Montage A,A,1809,120,Spät,14:00,22:00
2025-03-04,Montage B,B,1580,100,Früh,06:00,14:00
2025-03-04,Montage C,C,1211,110,Spät,14:00,22:00
2025-03-05,Vorfertigung,Alle,5130,10,Spät,14:00,22:00
2025-03-05,Montage A,A,518,120,Nacht,22:00,06:00
2025-03-05,Montage B,B,2636,100,Spät,14:00,22:00
2025-03-05,Montage C,C,1006,110,Spät,14:00,22:00
2025-03-06,Montage B,B,1040,100,Nacht,22:00,06:00
2025-03-06,Montage C,C,1068,110,Nacht,22:00,06:00
2025-03-06,Montage A,A,3022,120,Früh,06:00,14:00
2025-03-06,Vorfertigung,Alle,4390,10,Nacht,22:00,06:00
2025-03-07,Vorfertigung,Alle,4350,10,Früh,06:00,14:00
2025-03-07,Montage A,A,3673,120,Nacht,22:00,06:00
2025-03-07,Montage C,C,270,110,Nacht,22:00,06:00
2025-03-07,Montage B,B,447,100,Früh,06:00,14:00
2025-03-08,Montage A,A,1523,120,Nacht,22:00,06:00
2025-03-08,Montage B,B,244,100,Früh,06:00,14:00
2025-03-08,Montage C,C,2583,110,Nacht,22:00,06:00
2025-03-08,Vorfertigung,Alle,4880,10,Spät,14:00,22:00
2025-03-09,Vorfertigung,Alle,5170,10,Nacht,22:00,06:00
2025-03-09,Montage B,B,1957,100,Früh,06:00,14:00
2025-03-09,Montage A,A,1941,120,Nacht,22:00,06:00
2025-03-09,Montage C,C,982,110,Früh,06:00,14:00
2025-03-10,Montage A,A,279,120,Früh,06:00,14:00
2025-03-10,Montage C,C,2554,110,Spät,14:00,22:00
2025-03-10,Montage B,B,2337,100,Spät,14:00,22:00
2025-03-10,Vorfertigung,Alle,4960,10,Früh,06:00,14:00
2025-03-11,Montage A,A,574,120,Nacht,22:00,06:00
2025-03-11,Montage B,B,3502,100,Früh,06:00,14:00
2025-03-11,Vorfertigung,Alle,4800,10,Früh,06:00,14:00
2025-03-11,Montage C,C,884,110,Nacht,22:00,06:00
2025-03-12,Montage B,B,3748,100,Nacht,22:00,06:00
2025-03-12,Vorfertigung,Alle,4810,10,Nacht,22:00,06:00
2025-03-12,Montage C,C,19,110,Nacht,22:00,06:00
2025-03-12,Montage A,A,1033,120,Früh,06:00,14:00
2025-03-13,Vorfertigung,Alle,4870,10,Früh,06:00,14:00
2025-03-13,Montage C,C,2536,110,Spät,14:00,22:00
2025-03-13,Montage B,B,682,100,Früh,06:00,14:00
2025-03-13,Montage A,A,1592,120,Nacht,22:00,06:00
2025-03-14,Montage C,C,122,110,Spät,14:00,22:00
2025-03-14,Vorfertigung,Alle,4850,10,Nacht,22:00,06:00
2025-03-14,Montage B,B,3563,100,Früh,06:00,14:00
2025-03-14,Montage A,A,1185,120,Spät,14:00,22:00
2025-03-15,Montage B,B,80,100,Nacht,22:00,06:00
2025-03-15,Vorfertigung,Alle,4760,10,Spät,14:00,22:00
2025-03-15,Montage C,C,4296,110,Spät,14:00,22:00
2025-03-15,Montage A,A,474,120,Früh,06:00,14:00
2025-03-16,Vorfertigung,Alle,4730,10,Nacht,22:00,06:00
2025-03-16,Montage C,C,2070,110,Spät,14:00,22:00
2025-03-16,Montage A,A,1265,120,Spät,14:00,22:00
2025-03-16,Montage B,B,1425,100,Nacht,22:00,06:00
2025-03-17,Montage C,C,536,110,Spät,14:00,22:00
2025-03-17,Montage A,A,648,120,Spät,14:00,22:00
2025-03-17,Vorfertigung,Alle,4700,10,Spät,14:00,22:00
2025-03-17,Montage B,B,3546,100,Nacht,22:00,06:00
2025-03-18,Montage C,C,2633,110,Nacht,22:00,06:00
2025-03-18,Montage A,A,984,120,Nacht,22:00,06:00
2025-03-18,Vorfertigung,Alle,4560,10,Nacht,22:00,06:00
2025-03-18,Montage B,B,1083,100,Früh,06:00,14:00
2025-03-19,Montage B,B,806,100,Spät,14:00,22:00
2025-03-19,Montage C,C,1387,110,Nacht,22:00,06:00
2025-03-19,Vorfertigung,Alle,4660,10,Spät,14:00,22:00
2025-03-19,Montage A,A,2367,120,Spät,14:00,22:00
2025-03-20,Montage B,B,3240,100,Früh,06:00,14:00
2025-03-20,Montage C,C,1277,110,Nacht,22:00,06:00
2025-03-20,Montage A,A,143,120,Nacht,22:00,06:00
2025-03-20,Vorfertigung,Alle,4380,10,Spät,14:00,22:00
2025-03-21,Montage C,C,329,110,Nacht,22:00,06:00
2025-03-21,Montage B,B,585,100,Spät,14:00,22:00
2025-03-21,Vorfertigung,Alle,4710,10,Spät,14:00,22:00
2025-03-21,Montage A,A,3466,120,Früh,06:00,14:00
2025-03-22,Montage B,B,791,100,Früh,06:00,14:00
2025-03-22,Montage A,A,3206,120,Früh,06:00,14:00
2025-03-22,Montage C,C,713,110,Spät,14:00,22:00
2025-03-22,Vorfertigung,Alle,4530,10,Nacht,22:00,06:00
2025-03-23,Montage B,B,899,100,Früh,06:00,14:00
2025-03-23,Montage A,A,1713,120,Nacht,22:00,06:00
2025-03-23,Vorfertigung,Alle,4510,10,Früh,06:00,14:00
2025-03-23,Montage C,C,1918,110,Früh,06:00,14:00
2025-03-24,Montage B,B,3112,100,Spät,14:00,22:00
